churn_id,customer_id,churn
2945,4526-EXKKN,No
2946,5311-IHLEI,No
2947,3987-KQDDU,No
2948,3404-JNXAX,No
2949,5131-PONJI,No
2950,2845-AFFTX,Yes
2951,3489-VSFRD,No
2952,3345-JHUEO,No
2953,5815-HGGHV,No
2954,5260-UMPWX,No
2955,2249-YPRNG,Yes
2956,7410-YTJIK,Yes
2957,4626-GYCZP,Yes
2958,5649-RXQTV,No
2959,2674-MIAHT,No
2960,2576-HXMPA,No
2961,7587-AOVVU,No
2962,5590-BYNII,Yes
2963,6898-MDLZW,No
2964,3237-AJGEH,Yes
2965,4707-YNOQA,No
2966,9357-UJRUN,No
2967,1591-NFNLQ,Yes
2968,8648-PFRMP,No
2969,7663-CUXZB,No
2970,0258-NOKBL,No
2971,1163-VIPRI,No
2972,2815-CPTUL,Yes
2973,9348-ROUAI,No
2974,9443-JUBUO,No
2975,0596-BQCEQ,Yes
2976,1481-ZUWZA,Yes
2977,3043-TYBNO,No
2978,4830-FAXFM,No
2979,5906-BFOZT,No
2980,2960-NKRSO,No
2981,8996-ZROXE,No
2982,5598-IKHQQ,No
2983,0397-ZXWQF,No
2984,5266-PFRQK,No
2985,4674-HGNUA,No
2986,6765-MBQNU,No
2987,9786-IJYDL,No
2988,1303-SRDOK,No
2989,3769-MHZNV,No
2990,6295-OSINB,No
2991,3308-MHOOC,No
2992,2309-OSFEU,Yes
2993,2207-QPJED,No
2994,4177-JPDFU,No
2995,2239-CFOUJ,No
2996,8046-DNVTL,No
2997,2209-XADXF,No
2998,6620-JDYNW,No
2999,1891-FZYSA,Yes
3000,4770-UEZOX,No
3001,1038-RQOST,No
3002,7613-LLQFO,Yes
3003,4568-TTZRT,No
3004,9513-DXHDA,No
3005,2640-PMGFL,Yes
3006,3801-HMYNL,Yes
3007,0516-QREYC,No
3008,9685-WKZGT,Yes
3009,6022-UGGSO,Yes
3010,8084-OIVBS,No
3011,8896-BQTTI,No
3012,3865-QBWSJ,No
3013,3352-RICWQ,No
3014,2160-GPFXD,No
3015,2065-MMKGR,No
3016,5857-TYBCJ,No
3017,1498-NHTLT,No
3018,4484-CGXFK,Yes
3019,1402-PTHGN,No
3020,4176-RELJR,No
3021,6214-EDAKZ,Yes
3022,5199-FPUSP,No
3023,6377-KSLXC,No
3024,1796-JANOW,No
3025,0238-WHBIQ,No
3026,8735-NBLWT,No
3027,6651-RLGGM,No
3028,6127-ISGTU,Yes
3029,1614-JBEBI,No
3030,8740-XLHDR,Yes
3031,1208-DNHLN,Yes
3032,1761-AEZZR,Yes
3033,3923-CSIHK,Yes
3034,5696-EXCYS,No
3035,5795-KTGUD,No
3036,7120-RFMVS,Yes
3037,7924-GJZFI,No
3038,4702-HDRKD,No
3039,8512-WIWYV,No
3040,5897-ZYEKH,No
3041,5456-ITGIC,No
3042,7317-GGVPB,Yes
3043,1406-PUQVY,No
3044,1322-AGOQM,Yes
3045,3677-IYRBF,Yes
3046,5692-FPTAH,Yes
3047,9114-AAFQH,No
3048,8715-KKTFG,No
3049,1550-LOAHA,Yes
3050,1728-BQDMA,No
3051,0268-QKIWO,Yes
3052,0876-WDUUZ,Yes
3053,5117-ZSMHQ,No
3054,5151-HQRDG,No
3055,0960-HUWBM,No
3056,6465-GSRCL,No
3057,0617-FHSGK,Yes
3058,0263-FJTQO,No
3059,7319-ZNRTR,No
3060,2858-MOFSQ,Yes
3061,7503-EPSZW,No
3062,7089-XXAYG,No
3063,8118-LSUEL,Yes
3064,8070-AAWZP,No
3065,1666-JXLKU,No
3066,7855-DIWPO,No
3067,5133-POWUA,No
3068,5652-MSDEY,No
3069,7005-CCBKV,Yes
3070,1810-BOHSY,No
3071,1784-BXEFA,No
3072,7351-MHQVU,No
3073,9224-VTYID,No
3074,9500-IWPXQ,No
3075,5762-TJXGK,No
3076,4504-YOULA,No
3077,5569-IDSEY,No
3078,4250-FDVOU,Yes
3079,7284-ZZLOH,No
3080,5277-ZLOOR,Yes
3081,2141-RRYGO,Yes
3082,1777-JYQPJ,No
3083,6376-GAHQE,Yes
3084,3401-URHDA,No
3085,1599-EAHXY,No
3086,8631-XVRZL,No
3087,5052-PNLOS,Yes
3088,3853-LYGAM,No
3089,6979-ZNSFF,Yes
3090,5751-USDBL,No
3091,5680-LQOGP,No
3092,2386-LAHRK,Yes
3093,8189-DUKMV,No
3094,6032-IGALN,Yes
3095,9931-DCEZH,No
3096,1898-JSNDC,No
3097,0315-LVCRK,No
3098,3911-RSNHI,No
3099,2410-CIYFZ,No
3100,4248-HCETZ,Yes
3101,5505-OVWQW,No
3102,7271-AJDTL,No
3103,1867-TJHTS,No
3104,0516-WJVXC,Yes
3105,9174-FKWZE,Yes
3106,6860-YRJZP,No
3107,4429-WYGFR,No
3108,2817-LVCPP,No
3109,5038-ETMLM,No
3110,5056-FIMPT,No
3111,4521-WFJAI,No
3112,6569-KTMDU,No
3113,8809-RIHDD,Yes
3114,8809-XKHMD,No
3115,0396-YCHWO,No
3116,0867-LDTTC,No
3117,4822-NGOCH,Yes
3118,9391-DXGGG,No
3119,9844-FELAJ,No
3120,2122-SZZZD,No
3121,5307-DZCVC,Yes
3122,3148-AOIQT,No
3123,8679-JOEVF,Yes
3124,8395-ETZKQ,No
3125,6692-YQHXC,No
3126,3889-VWBID,No
3127,5222-JCXZT,No
3128,9754-CLVZW,No
3129,1432-FPAXX,Yes
3130,2739-CCZMB,No
3131,7080-TNUWP,No
3132,0496-AHOOK,No
3133,8336-TAVKX,No
3134,2468-SJFLM,No
3135,3181-VTHOE,No
3136,7168-HDQHG,No
3137,4803-AXVYP,Yes
3138,3884-HCSWG,Yes
3139,4567-AKPIA,No
3140,5077-DXTCG,Yes
3141,1142-WACZW,Yes
3142,7901-HXJVA,No
3143,5649-ANRML,Yes
3144,4892-VLANZ,Yes
3145,5924-IFQTT,No
3146,7968-QUXNS,No
3147,2919-HBCJO,Yes
3148,4236-XPXAV,Yes
3149,8903-WMRNW,No
3150,2452-SNHFZ,No
3151,3629-WEAAM,No
3152,6029-CSMJE,No
3153,7993-NQLJE,No
3154,9909-DFRJA,No
3155,9099-FTUHS,No
3156,0581-BXBUB,No
3157,4962-CHQPW,No
3158,9467-ROOLM,No
3159,3030-YZADT,Yes
3160,7410-KTVFV,Yes
3161,5150-ITWWB,No
3162,2253-KPMNB,No
3163,1345-ZUKID,No
3164,6429-SHBCB,No
3165,9281-OFDMF,No
3166,2603-HVKCG,No
3167,1834-WULEG,No
3168,9097-ZUBYC,No
3169,5148-ORICT,No
3170,4893-GYUJU,No
3171,4578-PHJYZ,No
3172,7272-QDCKA,No
3173,8908-SLFCJ,No
3174,8393-DLHGA,Yes
3175,9766-HGEDE,No
3176,6968-MHOMU,No
3177,7395-IGJOS,Yes
3178,5044-XDPYX,No
3179,1814-WFGVS,No
3180,2834-SPCJV,Yes
3181,3721-WKIIL,No
3182,6734-CKRSM,No
3183,1265-ZFOSD,No
3184,6568-POCUI,No
3185,7890-VYYWG,Yes
3186,5197-LQXXH,No
3187,9907-SWKKF,Yes
3188,3457-PQBYH,No
3189,7682-AZNDK,No
3190,0587-DMGBH,Yes
3191,5384-ZTTWP,No
3192,3745-HRPHI,No
3193,7636-OWBPG,No
3194,1231-YNDEK,No
3195,1407-DIGZV,No
3196,6397-JNZZG,Yes
3197,0570-BFQHT,No
3198,4393-OBCRR,No
3199,3523-QRQLL,Yes
3200,8564-LDKFL,No
3201,3696-DFHHB,No
3202,0895-DQHEW,Yes
3203,4717-GHADL,No
3204,5501-TVMGM,No
3205,5879-HMFFH,No
3206,6772-WFQRD,No
3207,3810-DVDQQ,No
3208,6972-SNKKW,No
3209,3694-GLTJM,No
3210,8550-XSXUQ,No
3211,8149-RSOUN,Yes
3212,9055-MOJJJ,No
3213,4359-INNWN,No
3214,0585-EGDDA,No
3215,4032-RMHCI,No
3216,0549-CYCQN,No
3217,3481-JHUZH,No
3218,7250-EQKIY,Yes
3219,3594-IVHJZ,No
3220,6869-FGJJC,No
3221,3896-ZVNET,No
3222,8205-VSLRB,No
3223,5960-MVTUK,No
3224,6817-WTYHE,No
3225,3082-VQXNH,No
3226,4013-UBXWQ,Yes
3227,4931-TRZWN,No
3228,0750-EKNGL,No
3229,7669-LCRSD,No
3230,3567-PQTSO,No
3231,5519-NPHVG,Yes
3232,8043-PNYSD,No
3233,9938-EKRGF,No
3234,2703-AMTUL,No
3235,0928-JMXNP,No
3236,8173-RXAYP,No
3237,4825-XJGDM,No
3238,5402-HTOTQ,No
3239,6734-JDTTV,No
3240,7850-THJMU,No
3241,3890-RTCMS,No
3242,8849-GYOKR,Yes
3243,3148-BLQJT,Yes
3244,3717-FDJFU,No
3245,3665-JATSN,No
3246,7966-YOTQW,No
3247,0461-CVKMU,Yes
3248,8806-EAGWC,Yes
3249,8853-TZDGH,No
3250,7779-LGOVN,Yes
3251,4324-BZCKL,No
3252,6924-TDGMT,No
3253,9710-ZUSHQ,Yes
3254,1536-YHDOE,No
3255,8123-QBNAZ,No
3256,3629-ZNKXA,No
3257,4827-LTQRJ,No
3258,7711-YIJWC,No
3259,5482-VXSXJ,No
3260,7365-BVCJH,No
3261,9620-ENEJV,No
3262,4183-WCSEP,Yes
3263,2378-YIZKA,No
3264,5498-TXHLF,Yes
3265,0689-DSXGL,No
3266,6818-DJXAA,No
3267,9722-UJOJR,Yes
3268,0464-WJTKO,No
3269,8902-ZEOVF,No
3270,6778-EICRF,No
3271,2662-NNTDK,No
3272,4132-KALRO,No
3273,3902-FOIGH,Yes
3274,6772-KSATR,Yes
3275,7112-OPOTK,Yes
3276,2874-YXVVA,No
3277,1245-HARPS,No
3278,4210-QFJMF,Yes
3279,4323-ELYYB,No
3280,4293-ETKAP,No
3281,6064-PUPMC,No
3282,6504-VBLFL,No
3283,6322-PJJDJ,No
3284,0330-BGYZE,No
3285,1085-LDWAM,No
3286,7586-ZATGZ,No
3287,7197-VOJMM,No
3288,3318-OSATS,Yes
3289,5828-AVIPD,Yes
3290,1843-TLSGD,No
3291,9626-VFRGG,No
3292,7075-BNDVQ,No
3293,9143-CANJF,No
3294,7284-BUYEC,No
3295,2041-JIJCI,No
3296,1086-LXKFY,Yes
3297,4900-MSOMT,No
3298,2229-VWQJH,No
3299,9194-GFVOI,No
3300,1336-EZFZY,No
3301,4282-MSACW,No
3302,1403-LKLIK,No
3303,2636-ALXXZ,Yes
3304,7774-OJSXI,Yes
3305,7786-WBJYI,Yes
3306,0136-IFMYD,No
3307,5144-TVGLP,No
3308,9643-AVVWI,No
3309,0253-ZTEOB,No
3310,2706-QZIHY,No
3311,6061-PQHMK,No
3312,9885-CSMWE,Yes
3313,6137-MFAJN,No
3314,9122-UMROB,No
3315,4232-JGKIY,No
3316,2402-TAIRZ,No
3317,9659-ZTWSM,No
3318,9139-TWBAS,No
3319,6685-GBWJZ,No
3320,5016-ETTFF,Yes
3321,3866-MDTUB,Yes
3322,2195-VVRJF,No
3323,3913-RDSJZ,No
3324,8058-JMEQO,Yes
3325,4203-QGNZA,No
3326,5043-TRZWM,No
3327,0697-ZMSWS,Yes
3328,7657-DYEPJ,Yes
3329,9494-BDNNC,No
3330,1640-PLFMP,No
3331,5366-OBVMR,No
3332,8276-MQBYC,Yes
3333,7644-OMVMY,No
3334,7593-XFKDI,Yes
3335,4573-JKNAE,No
3336,0337-CNPZE,Yes
3337,9817-APLHW,No
3338,8380-MQINP,No
3339,0840-DFEZH,No
3340,1513-XNPPH,Yes
3341,8690-ZVLCL,No
3342,6015-VVHHE,Yes
3343,1125-SNVCK,No
3344,0384-LPITE,No
3345,4616-EWBNJ,No
3346,6347-DCUIK,Yes
3347,1335-HQMKX,No
3348,2545-EBUPK,No
3349,6923-AQONU,No
3350,2172-EJXVF,No
3351,0897-FEGMU,Yes
3352,7663-RGWBC,Yes
3353,1120-BMWUB,Yes
3354,9124-LHCJQ,Yes
3355,4536-PLEQY,No
3356,7029-IJEJK,No
3357,8871-JLMHM,No
3358,2235-ZGKPT,Yes
3359,3891-PUQOD,Yes
3360,5447-VYTKW,No
3361,3623-FQBOX,No
3362,0689-NKYLF,Yes
3363,8659-HDIYE,No
3364,3658-KIBGF,Yes
3365,3474-BAFSJ,No
3366,5519-YLDGW,Yes
3367,3865-ZFZIB,No
3368,1855-AGAWH,No
3369,7109-CQYUZ,No
3370,1370-GGAWX,No
3371,4680-KUTAJ,No
3372,5307-UVGNB,No
3373,4946-EDSEW,Yes
3374,2883-ILGWO,No
3375,2516-VQRRV,Yes
3376,7580-UGXNC,Yes
3377,3642-BYHDO,No
3378,9629-NHXFW,No
3379,2696-RZVZW,No
3380,5766-FTRTS,No
3381,0396-HUJBP,No
3382,5178-LMXOP,Yes
3383,8879-ZKJOF,No
3384,6285-FTQBF,No
3385,8185-UPYBR,Yes
3386,4585-HETAI,Yes
3387,7526-BEZQB,Yes
3388,1474-JUWSM,No
3389,3530-CRZSB,No
3390,8498-XXGWA,No
3391,9617-INGJY,No
3392,0621-TSSMU,No
3393,7234-KMNRQ,No
3394,7636-PEPNS,No
3395,4683-WYDOU,No
3396,9052-DHNKM,No
3397,6794-HKIAJ,No
3398,5578-NKCXI,No
3399,1642-HMARX,No
3400,3096-WPXBT,No
3401,8434-PNQZX,No
3402,5950-AAAGJ,No
3403,4299-OPXEJ,No
3404,4951-UKAAQ,Yes
3405,9618-LFJRU,No
3406,6693-DJWTY,No
3407,0744-GKNGE,No
3408,6447-EGDIV,No
3409,1167-OYZJF,No
3410,2108-YKQTY,Yes
3411,4806-DXQCE,No
3412,4918-QLLIW,Yes
3413,7056-IMHCC,Yes
3414,4854-SSLTN,No
3415,5294-DMSFH,No
3416,4837-PZTIC,No
3417,1625-JAIIY,Yes
3418,0603-OLQDC,No
3419,3272-VUHPV,No
3420,4176-FXYBO,No
3421,1063-DHQJF,No
3422,8663-UPDGF,No
3423,6719-FGEDO,No
3424,1837-YQUCE,No
3425,2947-DOMLJ,Yes
3426,4112-LUEIZ,Yes
3427,0369-ZGOVK,No
3428,4510-HIMLV,Yes
3429,9919-KNPOO,No
3430,8749-JMNKX,Yes
3431,7872-BAAZR,No
3432,9391-LMANN,No
3433,2430-USGXP,Yes
3434,8174-TBVCF,No
3435,1698-XFZCI,No
3436,1877-HKBQX,No
3437,4450-DLLMH,No
3438,0428-AXXLJ,No
3439,2746-DIJLO,No
3440,5955-ERIHD,Yes
3441,0917-EZOLA,Yes
3442,3508-VLHCZ,No
3443,4086-ATNFV,No
3444,0468-YRPXN,No
3445,5996-NRVXR,No
3446,3739-YBWAB,No
3447,7047-FWEYA,No
3448,2000-MPKCA,No
3449,9762-YAQAA,No
3450,5949-EBSQK,Yes
3451,5473-KHBPS,No
3452,0100-DUVFC,No
3453,5397-TUPSH,No
3454,8950-MTZNV,No
3455,0326-VDYXE,No
3456,6773-LQTVT,No
3457,7274-RTAPZ,Yes
3458,0436-TWFFZ,No
3459,8566-YPRGL,No
3460,0311-UNPFF,Yes
3461,6609-MXJHJ,No
3462,2669-OIDSD,No
3463,8400-WZICQ,No
3464,3834-XUIFC,Yes
3465,9576-SYUHJ,No
3466,0410-IPFTY,No
3467,2831-EBWRN,No
3468,9430-NKQLY,No
3469,8414-MYSHR,Yes
3470,0247-SLUJI,No
3471,9402-ORRAH,No
3472,6483-OATDN,No
3473,1293-HHSHJ,No
3474,4840-ORQXB,No
3475,7599-FKVXZ,Yes
3476,3982-DQLUS,No
3477,8610-ZIKJJ,No
3478,3756-VNWDH,No
3479,7801-KICAO,No
3480,7673-LPRNY,No
3481,8229-TNIQA,Yes
3482,6060-QBMGV,No
3483,7339-POGZN,No
3484,2828-SLQPF,No
3485,4465-VDKIQ,No
3486,2921-XWDJH,No
3487,6221-AVQYL,Yes
3488,2558-BUOZZ,No
3489,9257-AZMTZ,No
3490,0003-MKNFE,No
3491,0975-UYDTX,No
3492,7743-EXURX,Yes
3493,4682-BLBUC,No
3494,0975-VOOVL,No
3495,5968-VXZLG,No
3496,5569-KGJHX,Yes
3497,4988-IQIGL,Yes
3498,5201-FRKKS,No
3499,9799-CAYJJ,No
3500,7730-IUTDZ,Yes
3501,0426-TIRNE,Yes
3502,5443-SCMKX,No
3503,8295-KMENE,No
3504,6738-ISCBM,No
3505,9821-BESNZ,No
3506,3678-MNGZX,No
3507,1335-NTIUC,No
3508,2916-BQZLN,No
3509,4558-CGYCZ,No
3510,2368-GAKKQ,No
3511,8710-YGLWG,No
3512,3199-XGZCY,No
3513,3785-KTYSH,No
3514,6814-ZPWFQ,No
3515,4063-EIKNQ,No
3516,6993-YCOBK,No
3517,5206-HPJKM,No
3518,7587-RZNME,Yes
3519,0748-RDGGM,Yes
3520,8393-JMVMB,No
3521,5019-GQVCR,No
3522,6036-TTFYU,No
3523,2550-AEVRU,No
3524,0969-RGKCU,No
3525,0378-CJKPV,No
3526,4706-AXVKM,Yes
3527,5889-JTMUL,Yes
3528,9026-RNUJS,Yes
3529,3746-EUBYR,Yes
3530,2332-EFBJY,Yes
3531,2880-FPNAE,No
3532,1703-MGIAB,No
3533,4311-QTTAI,No
3534,9474-PHLYD,Yes
3535,4318-RAJVY,No
3536,2165-VOEGB,Yes
3537,3612-YUNGG,No
3538,2254-DLXRI,No
3539,5062-CJJKH,No
3540,9028-LIHRP,No
3541,2219-MVUSO,Yes
3542,1053-MXTTK,No
3543,1530-ZTDOZ,No
3544,1301-LOPVR,No
3545,0853-TWRVK,No
3546,8914-RBTSB,Yes
3547,6212-ATMLK,No
3548,8200-LGKSR,No
3549,1568-BEKZM,No
3550,0670-ANMUU,No
3551,6897-RWMUB,No
3552,0963-ZBDRN,Yes
3553,7594-RQHXR,Yes
3554,6999-CHVCF,No
3555,6134-KWTBV,No
3556,1077-HUUJM,No
3557,6331-EWIEB,Yes
3558,0895-LNKRC,No
3559,2045-BMBTJ,No
3560,8417-GSODA,No
3561,5171-EPLKN,No
3562,4452-QIIEB,No
3563,5998-VVEJY,Yes
3564,1624-NALOJ,Yes
3565,6741-EGCBI,No
3566,7820-ZYGNY,No
3567,4317-VTEOA,Yes
3568,9677-AVKED,No
3569,1670-SVOWZ,Yes
3570,2227-JRSJX,No
3571,9847-HNVGP,No
3572,6696-YDAYZ,No
3573,8980-WQFWL,No
3574,1730-ZMAME,No
3575,6506-EYCNH,No
3576,4634-JLRJT,No
3577,9501-UKKNL,No
3578,2560-QTSBS,No
3579,7541-YLXCL,Yes
3580,4795-WRNVT,No
3581,6080-TCMYC,No
3582,0260-ZDLGK,Yes
3583,7860-UXCRM,No
3584,6357-JJPQT,No
3585,2292-XQWSV,No
3586,9552-TGUZV,No
3587,5913-INRQV,No
3588,8722-NGNBH,Yes
3589,6210-KBBPI,Yes
3590,9643-YBLUR,No
3591,8734-FNWVH,No
3592,9447-YPTBX,No
3593,0133-BMFZO,Yes
3594,6128-CZOMY,Yes
3595,9540-JYROE,Yes
3596,9026-LHEVG,No
3597,2260-USTRB,Yes
3598,3656-TKRVZ,Yes
3599,7011-CVEUC,No
3600,6185-TASNN,No
3601,7925-PNRGI,No
3602,8623-TMRBY,Yes
3603,1552-CZCLL,No
3604,3038-PQIUY,No
3605,1501-SGHBW,Yes
3606,9313-CDOGY,No
3607,8148-BPLZQ,No
3608,2623-DRYAM,No
3609,9987-LUTYD,No
3610,3208-YPIOE,Yes
3611,4488-KQFDT,No
3612,2612-RANWT,Yes
3613,5693-PIPCS,No
3614,0491-KAPQG,No
3615,1925-LFCZZ,No
3616,8039-EQPIM,No
3617,6900-PXRMS,Yes
3618,8707-RMEZH,No
3619,3346-BRMIS,Yes
3620,3209-ZPKFI,No
3621,6479-VDGRK,No
3622,9373-WSLOY,No
3623,2933-FILNV,Yes
3624,3569-JFODW,No
3625,9819-FBNSV,No
3626,9544-PYPSJ,No
3627,1591-XWLGB,No
3628,0396-UKGAI,No
3629,3243-ZHOHY,No
3630,5186-EJEGL,No
3631,7527-QNRUS,No
3632,9986-BONCE,Yes
3633,2722-JMONI,Yes
3634,2203-GHNWN,No
3635,3878-AVSOQ,No
3636,3258-SYSWS,No
3637,5296-PSYVW,No
3638,6319-QSUSR,No
3639,4083-EUGRJ,Yes
3640,7579-OOPEC,Yes
3641,0512-FLFDW,No
3642,1771-OADNZ,Yes
3643,0487-CRLZF,No
3644,2107-FBPTK,No
3645,9451-WLYRI,No
3646,8219-VYBVI,No
3647,1991-VOPLL,No
3648,9738-QLWTP,No
3649,1016-DJTSV,No
3650,9419-IPPBE,No
3651,0174-QRVVY,No
3652,5699-BNCAS,No
3653,2900-PHPLN,No
3654,0612-RTZZA,Yes
3655,8106-GWQOK,No
3656,8751-EDEKA,No
3657,6878-GGDWG,No
3658,4039-PIMHX,No
3659,8450-LUGUK,No
3660,3604-WLABM,No
3661,0795-GMVQO,No
3662,2259-OUUSZ,No
3663,1142-IHLOO,No
3664,6410-LEFEN,Yes
3665,4633-MKHYU,No
3666,6257-RJOHI,No
3667,1545-JFUML,No
3668,3194-ORPIK,Yes
3669,7826-VVKWT,No
3670,1353-GHZOS,No
3671,2587-EKXTS,No
3672,5442-BXVND,No
3673,8816-VXNZD,Yes
3674,9378-FXTIZ,Yes
3675,1723-HKXJQ,Yes
3676,7825-GKXMW,Yes
3677,9753-OYLBX,No
3678,2364-UFROM,No
3679,6656-JWRQX,No
3680,6473-ULUHT,No
3681,1240-KNSEZ,Yes
3682,0836-SEYLU,Yes
3683,4433-JCGCG,Yes
3684,3716-BDVDB,Yes
3685,7688-AWMDX,No
3686,2842-BCQGE,No
3687,7244-QWYHG,No
3688,5899-MQZZL,Yes
3689,6849-OYAMU,Yes
3690,5312-UXESG,No
3691,9488-HGMJH,Yes
3692,6038-GCYEC,Yes
3693,2150-WLKUW,No
3694,7159-FVYPK,No
3695,7032-LMBHI,No
3696,1150-WFARN,Yes
3697,6088-BXMRG,No
3698,3144-AUDBS,Yes
3699,4821-SJHJV,No
3700,7346-MEDWM,No
3701,1137-DGOWI,No
3702,5616-PRTNT,Yes
3703,3812-LRZIR,No
3704,4818-QIUFN,Yes
3705,9483-GCPWE,No
3706,4227-OJHAL,No
3707,9220-CXRSC,No
3708,4993-JCRGJ,No
3709,9537-JALFH,No
3710,6698-OXETB,No
3711,2103-ZRXFN,No
3712,3724-BSCVH,No
3713,4877-TSOFF,No
3714,9209-NWPGU,No
3715,6961-VCPMC,Yes
3716,7306-YDSOI,No
3717,5288-AHOUP,No
3718,6688-UZPWD,Yes
3719,0655-YDGFJ,No
3720,8468-EHYJA,No
3721,6823-SIDFQ,No
3722,1097-FSPVW,No
3723,2839-RFSQE,Yes
3724,8328-SKJNO,No
3725,7010-ZMVBF,No
3726,5201-CBWYG,No
3727,0968-GSIKN,Yes
3728,1965-DDBWU,Yes
3729,9057-SIHCH,Yes
3730,6352-GIGGQ,No
3731,3635-QQRQD,No
3732,6771-XWBDM,Yes
3733,2897-DOVND,No
3734,3082-YVEKW,No
3735,0191-EQUUH,No
3736,7134-HBPBS,No
3737,3489-HHPFY,No
3738,2926-JEJJC,No
3739,8601-QACRS,Yes
3740,4950-BDEUX,No
3741,5789-LDFXO,No
3742,0508-OOLTO,No
3743,2984-TBYKU,No
3744,9822-WMWVG,No
3745,2391-SOORI,Yes
3746,9040-KZVWO,No
3747,2645-QTLMB,Yes
3748,4806-HIPDW,Yes
3749,1548-ARAGG,No
3750,6339-RZCBJ,No
3751,4424-TKOPW,Yes
3752,4415-WNGVR,No
3753,2522-AHJXR,No
3754,0412-UCCNP,No
3755,1816-FLZDK,No
3756,7096-UCLNH,No
3757,8443-ZRDBZ,Yes
3758,9136-ALYBR,Yes
3759,4615-PIVVU,No
3760,8885-QSQBX,No
3761,7479-NITWS,Yes
3762,8617-ENBDS,No
3763,9385-NXKDA,No
3764,0430-IHCDJ,No
3765,2959-MJHIC,Yes
3766,6674-KVJHG,No
3767,1814-DKOLC,No
3768,4201-JMNGR,Yes
3769,9351-HXDMR,No
3770,3537-HPKQT,No
3771,2129-ALKBS,No
3772,5821-MMEIL,No
3773,5960-WPXQM,Yes
3774,0684-AOSIH,Yes
3775,8260-NGFNY,Yes
3776,1309-XGFSN,No
3777,1866-RZZQS,Yes
3778,6968-URWQU,No
3779,4742-TXUEX,No
3780,9631-XEYKE,No
3781,8631-NBHFZ,Yes
3782,1335-MXCSE,No
3783,8873-TMKGR,No
3784,8800-JOOCF,No
3785,1469-LBJQJ,No
3786,4958-XCBDQ,Yes
3787,8337-UPOAQ,Yes
3788,0064-YIJGF,No
3789,2386-OWURY,No
3790,1725-IQNIY,Yes
3791,0310-VQXAM,No
3792,6598-RFFVI,Yes
3793,3453-RTHJQ,No
3794,6712-OAWRH,Yes
3795,6278-FEPBZ,No
3796,4280-DLSHD,No
3797,1508-DFXCU,No
3798,8614-VGMMV,Yes
3799,7868-BGSZA,No
3800,2800-QQUSO,No
3801,2930-UOTMB,Yes
3802,7973-DZRKH,No
3803,5914-DVBWJ,Yes
3804,7698-YFGEZ,No
3805,2533-QVMSK,Yes
3806,9773-PEQBZ,No
3807,8644-XLFBW,Yes
3808,0650-BWOZN,No
3809,8625-AZYZY,Yes
3810,7785-RDVIG,No
3811,9602-WCXPI,No
3812,2903-YYTBW,No
3813,3620-MWJNE,No
3814,8573-JGCZW,No
3815,6837-HAEVO,No
3816,6701-YVNQG,No
3817,9306-CPCBC,Yes
3818,4304-XUMGI,No
3819,9504-YAZWB,No
3820,8819-ZBYNA,No
3821,6174-NRBTZ,No
3822,9481-IEBZY,No
3823,1833-VGRUM,Yes
3824,6137-NICCO,No
3825,9065-ZCPQX,No
3826,6402-EJMWF,No
3827,3620-EHIMZ,No
3828,3213-VVOLG,No
3829,6870-ECSHE,No
3830,8747-UDCOI,No
3831,8374-XGEJJ,Yes
3832,2656-TABEH,Yes
3833,6946-LMSQS,Yes
3834,4626-OZDTJ,No
3835,9169-BSVIN,No
3836,2325-ZUSFD,Yes
3837,8194-PEEBY,No
3838,6872-HXFNF,No
3839,3932-CMDTD,Yes
3840,7714-YXSMB,No
3841,8387-UGUSU,No
3842,1080-BWSYE,No
3843,4039-HEUNW,Yes
3844,1194-HVAIF,No
3845,0812-WUPTB,Yes
3846,3594-UVONA,Yes
3847,0004-TLHLJ,Yes
3848,1767-TGTKO,No
3849,8439-LTUGF,No
3850,8805-JNRAZ,No
3851,5089-IFSDP,Yes
3852,6418-HNFED,No
3853,0206-OYVOC,No
3854,7291-CDTMJ,No
3855,7128-GGCNO,No
3856,0237-YFUTL,No
3857,7691-KGKGP,No
3858,6710-HSJRD,No
3859,3675-EQOZA,No
3860,0840-DCNZE,No
3861,1732-FEKLD,No
3862,9862-KJTYK,No
3863,0479-HMSWA,No
3864,5854-KSRBJ,No
3865,0365-BZUWY,No
3866,4817-VYYWS,Yes
3867,5701-SVCWR,No
3868,3129-AAQOU,No
3869,4922-CVPDX,No
3870,1396-QWFBJ,Yes
3871,1357-BIJKI,No
3872,1099-BTKWT,No
3873,5299-SJCZT,Yes
3874,2018-PZKMU,No
3875,7340-KEFQE,No
3876,4570-QHXHL,No
3877,2403-BCASL,Yes
3878,7392-YYPYJ,No
3879,2898-LSJGD,Yes
3880,2223-GDSHL,No
3881,7359-PTSXY,Yes
3882,9470-RTWDV,No
3883,2176-OSJUV,No
3884,9348-YVOMK,No
3885,8104-OSKWT,No
3886,4521-YEEHE,No
3887,4090-KPJIP,No
3888,3786-WOVKF,No
3889,4503-BDXBD,Yes
3890,6086-ESGRL,Yes
3891,2592-HODOV,No
3892,3886-CERTZ,Yes
3893,7995-ZHHNZ,No
3894,3824-RHKVR,No
3895,5816-SCGFC,No
3896,5989-AXPUC,No
3897,4979-HPRFL,No
3898,8590-OHDIW,No
3899,8015-IHCGW,No
3900,2332-TODQS,No
3901,9278-VZKCD,No
