billing_id,customer_id,tenure,monthly_charges,total_charges
6504,1716-LSAMB,45,54.65,2553.7
6505,1333-PBMXB,54,24.75,1342.15
6506,6546-OPBBH,51,23.95,1216.35
6507,5985-BEHZK,72,105,7578.05
6508,9127-QRZMH,44,59.85,2603.95
6509,5919-VCZYM,2,20.05,42.7
6510,9644-KVCNC,66,92.15,6056.9
6511,2137-DQMEV,68,44.8,2983.65
6512,8174-LNWMW,31,20.9,689.35
6513,9279-CJEOJ,21,95.4,2025.1
6514,7964-VEXDG,21,80.35,1747.2
6515,2404-JIBFC,55,85.1,4657.95
6516,0778-NELLA,9,34.7,296.1
6517,8029-XYPWT,71,115.05,8016.6
6518,4614-NUVZD,1,81.1,81.1
6519,4632-PAOYU,22,19.95,433.5
6520,3803-KMQFW,1,20.55,20.55
6521,6804-GDMOI,61,106.6,6428.4
6522,2990-OGYTD,67,86.15,5883.85
6523,6646-JPPHA,14,78.85,1043.8
6524,9572-MTILT,59,106.75,6252.9
6525,7658-UYUQS,21,86.55,1857.25
6526,7880-XSOJX,4,42.4,146.4
6527,9611-CTWIH,3,89.45,240.45
6528,4589-IUAJB,70,24.25,1724.15
6529,0329-GTIAJ,3,97.9,315.3
6530,8746-BFOAJ,21,20.5,429.55
6531,8457-XIGKN,20,19.6,356.15
6532,6072-NUQCB,22,20.25,488.25
6533,6629-CZTTH,1,55.7,55.7
6534,8838-GPHZP,63,20.6,1298.7
6535,8750-QWZAJ,70,19.8,1378.75
6536,5364-EVNIB,13,79.8,973.45
6537,6918-UMQCG,5,80.2,384.25
6538,0675-NCDYU,72,116.4,8543.25
6539,6339-DKLMK,13,31.65,389.95
6540,1346-PJWTK,61,94.15,5731.85
6541,5088-QZLRL,1,20.65,20.65
6542,8023-QHAIO,56,76.85,4275.75
6543,4397-FRLTA,4,20.15,84.5
6544,3057-VJJQE,35,55.25,1924.1
6545,5087-SUURX,18,39.05,669.85
6546,2302-OUZXB,72,82.15,5784.3
6547,8133-ANHHJ,49,103,5166.2
6548,2270-CHBFN,44,95.1,4060.55
6549,0013-EXCHZ,3,83.9,267.4
6550,5982-FPVQN,37,95.15,3532.85
6551,9107-UKCKY,61,79.8,4914.8
6552,4654-ULTTN,70,74.8,5315.8
6553,5550-VFRLC,1,69.85,69.85
6554,5546-BYZSM,41,20.45,775.6
6555,1492-KGETH,70,78.35,5445.95
6556,4929-BSTRX,1,53.55,53.55
6557,4163-HFTUK,51,19.1,1007.8
6558,8215-NGSPE,42,20,833.55
6559,2225-ZRGSG,70,93.9,6579.05
6560,8859-YSTWS,48,19.95,1004.5
6561,5271-YNWVR,68,113.15,7856
6562,7601-DHFWZ,48,24,1183.05
6563,2657-ALMWY,26,84.95,2169.75
6564,6330-JKLPC,11,80.5,896.9
6565,4667-OHGKG,1,19.3,19.3
6566,1998-VHJHK,27,19.15,501.35
6567,1707-HABPF,46,91.3,4126.35
6568,1660-HSOOQ,1,49.65,49.65
6569,7253-UVNDW,46,54.35,2460.15
6570,0487-VVUVK,25,19.15,477.6
6571,7228-OMTPN,4,88.45,370.65
6572,5063-IUOKK,13,19.75,265.75
6573,4508-OEBEY,31,75.5,2424.45
6574,0027-KWYKW,23,83.75,1849.95
6575,2308-STERM,2,19.4,61.05
6576,5982-XMDEX,65,26.5,1698.55
6577,6284-AHOOQ,22,90.5,1910.6
6578,6051-PTVNS,55,19.15,998.1
6579,2344-JMOGN,9,94.85,890.6
6580,3799-ISUZQ,7,69.95,529.5
6581,2877-VDUER,35,40.9,1383.6
6582,9152-AMKAK,6,80.25,493.4
6583,1794-HBQTJ,1,48.6,48.6
6584,9432-VOFYX,17,70.8,1207
6585,8049-WJCLQ,10,60.2,563.5
6586,6586-PSJOX,15,55.2,864.55
6587,2460-FPSYH,40,55.8,2109.35
6588,9705-ZJBCG,13,54.15,701.05
6589,4818-DRBQT,29,80.15,2265.25
6590,1320-HTRDR,3,75.5,220.6
6591,6847-KJLTS,58,100.4,5749.8
6592,9670-BPNXF,45,62.55,2796.45
6593,3913-FCUUW,72,70.45,5165.7
6594,3301-VKTGC,68,85.5,5696.6
6595,1493-AMTIE,1,20.2,20.2
6596,9555-SAHUZ,38,54.5,2076.05
6597,0816-TSPHQ,2,20.75,44.2
6598,9932-WBWIK,11,20.35,215.25
6599,4619-EVPHY,20,91,1859.5
6600,5286-YHCVC,72,104.8,7470.1
6601,6424-ELEYH,3,74.75,229.5
6602,4391-RESHN,23,104.05,2470.1
6603,9115-YQHGA,40,51.1,2092.9
6604,4462-CYWMH,62,89.8,5629.55
6605,8963-MQVYN,22,20.55,469.85
6606,2458-EOMRE,11,64.05,733.95
6607,9334-GWGOW,7,74.85,485.25
6608,6821-BUXUX,13,96.65,1244.5
6609,5028-HTLJB,1,20.05,20.05
6610,9801-GDWGV,39,103.45,3994.45
6611,6542-LWGXJ,3,25,78.25
6612,5567-GZKQY,58,20.3,1131.5
6613,1222-LRYKO,6,26.35,184.05
6614,2320-JRSDE,1,19.9,19.9
6615,2087-QAREY,22,54.7,1178.75
6616,0601-WZHJF,14,46.35,667.7
6617,4423-JWZJN,64,90.25,5629.15
6618,5143-WMWOG,1,19.95,19.95
6619,6490-FGZAT,6,20.65,109.3
6620,5393-RXQSZ,1,79.6,79.6
6621,7452-FOLON,39,25.45,958.45
6622,2320-TZRRH,20,19.5,403.15
6623,0231-LXVAP,1,75.9,75.9
6624,9444-JTXHZ,1,76.2,76.2
6625,4942-VZZOM,64,66.15,4392.5
6626,5510-BOIUJ,1,19.25,19.25
6627,7502-BNYGS,46,69.1,3168
6628,4291-HYEBC,28,39.1,1096.6
6629,6147-CBCRA,33,20.05,669.45
6630,6047-SUHPR,39,59.8,2343.85
6631,4471-KXAUH,42,84.3,3588.4
6632,9752-ZNQUT,1,48.6,48.6
6633,7638-QVMVY,7,79,522.95
6634,1576-PFZIW,70,105.35,7511.9
6635,5666-MBJPT,65,25.1,1725
6636,7312-XSBAT,1,49.75,49.75
6637,3096-GKWEB,18,94.75,1691.9
6638,2371-JQHZZ,24,93,2248.05
6639,0674-GCDXG,63,71.9,4479.2
6640,1121-QSIVB,44,77.55,3471.1
6641,4396-KLSEH,4,19.85,63
6642,3244-DCJWY,1,70.25,70.25
6643,2824-MYYBN,37,95.25,3314.15
6644,0875-CABNR,10,84.6,865.55
6645,6345-HOVES,34,25.05,852.7
6646,8318-LCNBW,35,53.15,1930.9
6647,6469-QJKZW,4,20.15,91.4
6648,0147-ESWWR,39,101.25,3949.15
6649,1217-VASWC,43,100.55,4304
6650,7812-FZHPE,17,24.1,409.9
6651,6370-ZVHDV,61,25.3,1554.9
6652,5915-DGNVC,49,71.8,3472.05
6653,6260-XLACS,4,19.7,117.8
6654,3566-CAAYU,64,49.85,3210.35
6655,4983-CCWMC,3,69.6,207.4
6656,9103-CXVOK,1,19.75,19.75
6657,2896-TBNBE,40,80.8,3132.75
6658,4797-AXPXK,1,60,60
6659,5229-PRWKT,8,86.55,649.65
6660,6982-UQZLY,1,20.85,20.85
6661,2522-WLNSF,34,64.2,2106.3
6662,3841-CONLJ,1,35,35
6663,5057-LCOUI,39,50.75,2011.4
6664,0193-ESZXP,58,105.5,6205.5
6665,4475-NVTLU,45,19.2,903.7
6666,4369-HTUIF,6,85.15,503.6
6667,9386-LDCZR,43,90.65,3882.3
6668,9585-KKMFD,41,20,879.8
6669,5399-ZIMKF,5,74.65,383.65
6670,0336-KXKFK,72,61.2,4390.25
6671,5619-XZZKR,4,19.95,68.2
6672,3948-FVVRP,9,54.8,452.8
6673,5327-XOKKY,72,73.45,5329
6674,0983-TATYJ,33,51.45,1758.9
6675,1813-JYWTO,72,80.45,5737.6
6676,0156-FVPTA,22,54.2,1152.7
6677,1984-FCOWB,70,109.5,7674.55
6678,0654-HMSHN,21,104.4,2157.95
6679,6719-OXYBR,15,85.3,1219.85
6680,3312-ZWLGF,29,79.3,2414.55
6681,6476-YHMGA,15,76.5,1155.6
6682,5287-QWLKY,71,105.1,7548.1
6683,0795-XCCTE,72,25.4,1809.35
6684,0168-XZKBB,19,86.85,1564.4
6685,3785-NRHYR,1,19.65,19.65
6686,5196-SGOAK,1,75.7,75.7
6687,4537-DKTAL,2,45.55,84.4
6688,7072-MBHEV,11,78.1,864.85
6689,5602-BVFMK,12,19.3,228.75
6690,6297-NOOPG,70,110.5,7752.05
6691,1891-UAWWU,20,90.8,1951
6692,8204-TIFGJ,23,20.3,470.6
6693,8050-DVOJX,49,81.35,4060.9
6694,6108-OQZDQ,4,97.95,384.5
6695,0363-QJVFX,32,108.15,3432.9
6696,8903-XEBGX,2,55.3,108.65
6697,8169-SAEJD,69,56.55,3952.65
6698,9840-DVNDC,6,80.5,463.05
6699,1089-XZWHH,24,19.7,494.05
6700,2325-WINES,32,104.05,3416.85
6701,6064-ZATLR,27,52.85,1498.65
6702,3096-JRDSO,27,104.3,2867.75
6703,7824-PANSQ,58,80.65,4807.35
6704,8042-JVNFH,1,71.35,71.35
6705,9648-BCHKM,18,24.65,471.35
6706,2888-ADFAO,47,21.3,1041.8
6707,8707-HOEDG,70,110.2,7689.8
6708,3374-LXDEV,13,89.4,1132.35
6709,4072-IPYLT,36,51.05,1815
6710,7167-PCEYD,67,19.8,1311.3
6711,4936-YPJNK,10,19.9,199.45
6712,1580-BMCMR,19,87.3,1637.3
6713,4817-KEQSP,71,19.85,1326.35
6714,6408-WHTEF,72,89.4,6376.55
6715,9251-AWQGT,48,20,935.9
6716,8749-CLJXC,1,20.05,20.05
6717,7989-VCQOH,18,83.25,1611.15
6718,5049-GLYVG,1,20.6,20.6
6719,4199-QHJNM,67,102.9,6989.7
6720,8882-TLVRW,69,39.1,2779.5
6721,5883-GTGVD,19,99.95,1931.75
6722,5135-GRQJV,72,114.5,8331.95
6723,2384-OVPSA,38,20.2,735.9
6724,1371-WEPDS,40,55.8,2283.3
6725,3580-GICBM,61,24.2,1445.2
6726,4817-QRJSX,10,81,818.05
6727,9730-DRTMJ,32,72.8,2333.05
6728,4686-UXDML,21,99.85,1992.55
6729,3349-ANQNH,59,99.5,5890
6730,2398-YPMUR,13,70.15,916.75
6731,0932-YIXYU,47,20.25,1029.8
6732,7480-SPLEF,69,26,1796.55
6733,7636-XUHWW,2,19.9,33.7
6734,1431-CYWMH,22,19.05,454.05
6735,5937-EORGB,15,96.5,1392.25
6736,6349-JDHQP,53,19.85,1049.6
6737,5539-HIVAK,28,25.7,734.6
6738,5847-MXBEO,22,20.3,475.1
6739,9985-MWVIX,1,70.15,70.15
6740,4583-PARNH,16,91.55,1540.05
6741,1116-FRYVH,48,39.4,1978.65
6742,1421-HCERK,30,105.7,3181.8
6743,9633-XQABV,3,70.25,229.7
6744,0716-BQNDX,57,93.75,5625.55
6745,1265-XTECC,68,96.55,6581.9
6746,1183-CANVH,23,60,1347.15
6747,1972-XMUWV,65,59.8,3808.2
6748,8679-LZBMD,44,90.65,3974.15
6749,3407-JMJQQ,71,109,7661.8
6750,6252-DFGTK,37,68.1,2479.25
6751,1539-LNKHM,12,20.4,266.6
6752,8645-KOMJQ,69,81.95,5601.4
6753,0289-IVARM,35,60.55,1982.6
6754,9761-XUJWD,5,65.6,339.9
6755,4057-FKCZK,58,82.5,4828.05
6756,4291-TPNFG,72,82.3,5980.55
6757,6087-YPWHO,72,68.15,4808.7
6758,3090-QFUVD,1,20.3,20.3
6759,2237-ZFSMY,39,95.55,3692.85
6760,1722-LDZJS,53,20.2,1068.15
6761,1818-ESQMW,27,89.2,2383.6
6762,4871-JTKJF,1,69.65,69.65
6763,1415-YFWLT,1,89.3,89.3
6764,7401-RUBNK,18,74.8,1438.05
6765,0506-YLVKJ,46,20.2,917.45
6766,8661-BOYNW,72,84.4,6096.45
6767,6711-VTNRE,36,87.55,3078.1
6768,4815-GBTCD,4,25.15,99.95
6769,2805-AUFQN,25,19.8,475.2
6770,0980-PVMRC,40,50.85,2036.55
6771,7233-DRTRF,63,102.4,6444.05
6772,3500-RMZLT,15,96.3,1426.75
6773,3873-NFTGI,14,55.5,767.55
6774,1162-ECVII,72,109.75,7932.5
6775,7048-GXDAY,39,106.4,4040.65
6776,8571-ZCMCX,47,60,2768.65
6777,1169-WCVAK,19,88.8,1672.35
6778,4548-SDBKE,5,85.2,474.8
6779,8066-POXGX,13,35.1,446.1
6780,7129-CAKJW,17,80.05,1345.65
6781,8695-ARGXZ,34,75.55,2425.4
6782,3570-YUEKJ,42,49.55,2077.95
6783,4143-OOBWZ,5,81.3,416.3
6784,1555-HAPSU,71,23.9,1663.5
6785,1697-NVVGY,19,66.4,1286.05
6786,7854-EKTJL,2,19.6,35.85
6787,8464-EETCQ,57,18.8,1094.35
6788,2419-FSORS,72,108.4,7719.5
6789,8132-YPVBX,6,85.95,514.6
6790,9102-IAYHT,17,85.45,1451.6
6791,6754-LZUKA,61,80.9,4932.5
6792,3422-LYEPQ,1,71,71
6793,8099-MZPUJ,48,111.8,5443.65
6794,0787-LHDYT,16,20.6,330.25
6795,2642-DTVCO,9,85.05,746.5
6796,0374-IOEGQ,3,44.6,122.7
6797,4361-JEIVL,1,44.4,44.4
6798,3197-NNYNB,65,105.1,6631.85
6799,3396-DKDEL,70,115.15,8250
6800,1752-OZXFY,60,59.8,3561.15
6801,9066-QRSDU,69,26.3,1763.55
6802,9112-WSNPU,35,70.55,2419
6803,9867-NNXLC,22,20.05,470.2
6804,5321-NTRKC,66,79.85,5234.95
6805,1363-TXLSL,1,70.3,70.3
6806,9507-EXLTT,1,79.35,79.35
6807,3161-GETRM,34,90.05,3097
6808,0402-OAMEN,72,24.45,1709.1
6809,6933-VLYFX,31,59.95,1848.8
6810,6754-WKSHP,30,25.35,723.3
6811,9846-GKXAS,9,90.8,809.75
6812,6017-PPLPX,20,70.45,1470.95
6813,4976-LNFVV,19,34.3,577.15
6814,5055-MGMGF,65,105.05,6914.95
6815,4641-FROLU,30,19.3,602.9
6816,2862-JVEOY,6,19.15,124.4
6817,2969-QWUBZ,2,51.4,96.8
6818,9822-BIIGN,53,71.85,3827.9
6819,2077-MPJQO,7,75.4,533.05
6820,1534-OULXE,61,49.7,2961.4
6821,7136-RVDTZ,70,45.25,3264.45
6822,2971-SGAFL,13,78.75,995.35
6823,1480-IVEVR,35,81.6,2815.25
6824,2905-KFQUV,2,70.4,154.8
6825,4581-SSPWD,3,75.8,246.3
6826,3370-HXOPH,3,76.1,257.6
6827,9391-YZEJW,62,94,5757.2
6828,9958-MEKUC,72,103.95,7517.7
6829,0281-CNTZX,63,19.95,1234.8
6830,6927-WTFIV,20,71.3,1389.2
6831,4118-CEVPF,35,110.8,3836.3
6832,3398-ZOUAA,21,69.1,1474.75
6833,9114-VEPUF,62,96.1,6001.45
6834,7876-BEUTG,15,48.8,720.1
6835,2338-BQEZT,55,50.55,2832.75
6836,9873-MNDKV,11,44.65,472.25
6837,0378-NHQXU,17,88.25,1460.65
6838,8241-JUIQO,61,19.45,1336.35
6839,2194-IIQOF,71,89.3,6388.65
6840,4512-ZUIYL,2,70,153.05
6841,9631-RXVJM,35,19.25,677.9
6842,9584-EXCDZ,17,70.5,1165.6
6843,7969-AULMZ,21,97.35,2119.5
6844,5093-FEGLU,47,19.65,921.55
6845,2621-UDNLU,3,20.85,72
6846,7526-IVLYU,3,19.65,68.35
6847,2428-HYUNX,44,19.35,847.25
6848,9214-EKVXR,1,44,44
6849,3410-MHHUM,44,94.4,4295.35
6850,0568-ONFPC,5,25.9,135
6851,0733-VUNUW,24,55.65,1400.55
6852,4550-EVXNY,1,69.65,69.65
6853,2122-YWVYA,18,75.4,1380.4
6854,2968-SSGAA,10,100.6,1060.2
6855,2296-DKZFP,65,71,4386.2
6856,4844-JJWUY,1,86,86
6857,6777-TGHTM,53,106.95,5785.5
6858,8909-BOLNL,3,21.2,52.05
6859,6603-YRDCJ,33,61.05,2018.4
6860,3538-WZPHD,3,29.6,79.45
6861,3229-USWAR,34,79.95,2727.3
6862,2138-VFAPZ,14,19.7,263.65
6863,6131-JLWZM,13,20.3,275.4
6864,4785-QRJHC,46,59.9,2816.65
6865,0269-XFESX,23,24.35,538.5
6866,1709-EJDOX,47,19.75,948.9
6867,4316-XCSLJ,17,50.3,846.8
6868,8610-WFCJF,49,95.6,4783.5
6869,9693-XMUOB,59,50.25,2997.45
6870,0383-CLDDA,69,85.35,5897.4
6871,4905-JEFDW,11,41.6,470.6
6872,2709-UQGNP,10,51.65,524.5
6873,3549-ZTMNH,12,24,269.65
6874,7881-INRLC,45,100.85,4740
6875,8033-ATFAS,39,59.85,2341.5
6876,1635-NZATJ,71,25.45,1789.65
6877,0562-HKHML,71,23.9,1626.4
6878,8277-RVRSV,33,24.15,800.3
6879,9943-VSZUV,67,75.7,5060.85
6880,0117-LFRMW,37,40.2,1448.8
6881,6172-FECYY,49,84.5,4254.85
6882,7054-ENNGU,9,50.85,466.6
6883,1455-HFBXA,52,91.6,4627.8
6884,9402-CXWPL,70,98.9,6838.6
6885,1628-BIZYP,1,85,85
6886,1965-AKTSX,14,78.95,1101.85
6887,0082-LDZUE,1,44.3,44.3
6888,4786-UKSNZ,1,20.2,20.2
6889,5343-SGUBI,52,80.2,4297.6
6890,0856-NAOES,6,60.9,414.1
6891,1976-AZZPJ,7,34.2,256.6
6892,7248-VZQLC,47,85.2,3969.35
6893,6156-UZDLF,26,87.15,2274.1
6894,3099-OONVS,25,54.3,1296.8
6895,9500-WBGRP,69,19.1,1268.85
6896,5183-KLYEM,72,112.75,8192.6
6897,5144-PQCDZ,4,19.95,59.25
6898,8514-VZHEB,59,19.5,1147.85
6899,6625-IUTTT,67,65.55,4361.55
6900,9355-NPPFS,26,78.8,2006.1
6901,0068-FIGTF,27,78.2,2078.95
6902,5965-GGPRW,72,105.25,7609.75
6903,8035-PWSEV,6,89.25,487.05
6904,2236-HILPA,62,20.65,1218.45
6905,1840-BIUOG,20,68.7,1416.2
6906,1356-MKYSK,6,78.65,483.3
6907,6080-LNESI,51,24.75,1234.6
6908,1830-IPXVJ,61,19.75,1311.6
6909,5828-DWPIL,62,89.1,5618.3
6910,8398-TBIYD,72,84.7,6185.15
6911,0011-IGKFF,13,98,1237.85
6912,4192-GORJT,5,94.45,498.1
6913,6496-SLWHQ,3,105,294.45
6914,9912-GVSEQ,26,93.85,2381.55
6915,2931-FSOHN,13,59.9,788.35
6916,9418-RUKPH,38,19.95,756.4
6917,5383-MMTWC,8,84,613.4
6918,9971-ZWPBF,34,108.9,3625.2
6919,4712-AUQZO,18,33.6,550.35
6920,9711-FJTBX,56,85.85,4793.8
6921,2908-ZTPNF,36,34.85,1267.2
6922,7240-ETPTR,9,48.75,442.2
6923,2202-CUYXZ,1,84.85,84.85
6924,5995-OIGLP,12,56.65,654.85
6925,8421-WZOOW,57,95.3,5567.45
6926,6261-RCVNS,42,73.9,3160.55
6927,7951-QKZPL,33,24.5,740.3
6928,1414-YADCW,70,84.6,5706.2
6929,8756-RDDLT,68,44.95,3085.35
6930,2862-PFNIK,1,24.7,24.7
6931,5816-QVHRX,37,100.3,3541.4
6932,4430-YHXGG,4,25.45,84.2
6933,6888-SBYAI,1,50.7,50.7
6934,7395-XWZOY,20,55,1165.55
6935,7169-YWAMK,72,68.4,4855.35
6936,3640-PHQXK,31,89.9,2806.9
6937,6877-LGWXO,18,78.55,1422.65
6938,6859-RKMZJ,11,55.05,608.15
6939,2729-VNVAP,33,19.8,641.35
6940,2957-JIRMN,62,84.45,4959.15
6941,2049-BAFNW,1,35.9,35.9
6942,3842-QTGDL,16,80.75,1321.3
6943,7163-OCEQI,22,78.65,1663.75
6944,9782-LGXMC,49,61.75,3024.15
6945,5975-BAICR,36,63.7,2188.5
6946,8019-ENHXU,42,99.45,4138.05
6947,5167-GBFRE,4,25.2,102.5
6948,9033-EOXWV,12,74.05,872.65
6949,4673-KKSLS,31,87.6,2724.25
6950,4853-OITSN,5,89.15,413.25
6951,9800-OUIGR,66,20,1374.2
6952,1324-NLTJE,15,55,757.1
6953,2324-EFHVG,64,104.4,6692.65
6954,7094-MSZAO,10,20.05,218.5
6955,1522-VVDMG,7,89.75,608.8
6956,6907-CQGPN,29,34.3,1004.75
6957,0780-XNZFN,57,20.65,1125.6
6958,0239-OXEXL,46,84.25,3847.6
6959,2675-IJRGJ,53,19.65,978
6960,7049-GKVZY,17,79.85,1387.35
6961,8577-QSOCG,38,20.2,746.05
6962,3721-CNZHX,15,19.8,304.6
6963,0212-ISBBF,22,50.35,1098.85
6964,9185-TQCVP,14,85.15,1139.2
6965,3585-YNADK,57,74.6,4368.95
6966,5271-DBYSJ,11,79.15,827.7
6967,1099-GODLO,1,20.35,20.35
6968,6828-HMKWP,12,21.05,262.05
6969,5567-WSELE,3,94.6,279.55
6970,1472-TNCWL,36,94.7,3512.5
6971,8063-RJYNF,16,94.25,1483.25
6972,0687-ZVTHB,65,72.45,4653.85
6973,2080-GKCWQ,2,74.95,151.75
6974,9661-ACXBS,42,105.2,4400.75
6975,2193-SFWQW,72,111.95,8033.1
6976,5656-JAMLX,62,19.85,1253.65
6977,3462-BJQQA,6,89.75,552.65
6978,0442-TDYUO,48,20.05,1036
6979,6733-LRIZX,35,108.95,4025.5
6980,9503-XJUME,52,19.65,928.4
6981,4367-NHWMM,1,24.9,24.9
6982,3727-RJMEO,6,82.85,460.25
6983,3779-OSWCF,71,93.2,6506.15
6984,6736-DHUQI,67,84.8,5598.3
6985,3915-ODIYG,60,71.75,4374.55
6986,1360-RCYRT,23,30.35,678.75
6987,2724-FJDYW,39,54.85,2191.7
6988,4451-RWASJ,15,19.5,239.75
6989,6646-VRFOL,53,103.85,5485.5
6990,3460-TJBWI,24,24.2,609.05
6991,5917-HBSDW,37,19.35,683.75
6992,5685-IIXLY,5,83.6,404.2
6993,5671-UUNXD,50,100.65,5189.75
6994,0956-ACVZC,54,94.1,5060.9
6995,2325-NBPZG,3,74.55,233.65
6996,4250-ZBWLV,68,108.45,7176.55
6997,4482-FTFFX,5,56.15,291.45
6998,8859-DZTGQ,33,20.35,689.75
6999,0440-MOGPM,41,80.55,3263.9
7000,0020-JDNXP,34,61.25,1993.2
7001,3752-CQSJI,13,20.45,254.5
7002,5025-GOOKI,20,18.9,347.65
7003,4698-KVLLG,51,19.6,967.9
7004,5095-AESKG,3,91.5,242.95
7005,2887-JPYLU,41,45.2,1841.9
7006,4770-QAZXN,13,19.45,232.1
7007,4896-CPRPF,35,25.45,809.25
7008,1871-MOWRM,12,80.85,866.45
7009,9714-EDSUC,4,94.9,360.55
7010,2027-OAQQC,43,49.05,2076.2
7011,0282-NVSJS,12,29.3,355.9
7012,9090-SGQXL,68,105.3,7299.65
7013,6595-YGXIT,25,88.95,2291.2
7014,7353-YOWFP,7,20.25,129.15
7015,9835-ZIITK,66,110.85,7491.75
7016,8008-ESFLK,53,110.5,5835.5
7017,7537-CBQUZ,63,109.4,7031.45
7018,1555-DJEQW,70,114.2,7723.9
7019,5649-TJHOV,27,36.5,1032
7020,0519-XUZJU,1,70.75,70.75
7021,3363-EWLGO,5,19.95,109.6
7022,4750-UKWJK,37,19.6,727.8
7023,6338-AVWCY,3,40.15,130.75
7024,1689-YQBYY,12,76.6,893
7025,4487-ZYJZK,38,19.6,763.1
7026,2959-FENLU,9,85.3,781.4
7027,0708-LGSMF,13,65.85,902.25
7028,9253-QXKBE,29,94.45,2653.65
7029,7634-HLQJR,47,20.05,1016.7
7030,0487-RPVUM,61,99.4,5943.65
7031,4079-ULGFR,16,20,275.7
7032,2516-XSJKX,41,78.45,3126.45
7033,0057-QBUQH,43,25.1,1070.15
7034,9445-SZLCH,36,97.35,3457.9
7035,6599-SFQVE,6,55,340.4
7036,8331-ZXFOE,58,71.1,4299.2
7037,4003-FUSHP,19,61.55,1093.2
7038,0356-ERHVT,11,45.9,521.9
7039,7325-ENZFI,39,40.3,1630.4
7040,4884-ZTHVF,8,87.1,713.6
7041,3920-HIHMQ,26,49.5,1265.65
7042,3055-OYMSE,53,73.8,4003.85
7043,0613-WUXUM,70,19.2,1401.4
7044,7568-PODML,1,45.3,45.3
7045,4458-KVRBJ,59,25,1510.5
7046,5349-IECLD,2,94.95,178.1
7047,1397-XKKWR,7,35.3,264.8
7048,3945-GFWQL,12,44.55,480.6
7049,8097-OMULG,59,76.75,4541.9
7050,6013-BHCAW,61,81,4976.15
7051,0401-WDBXM,72,105.55,7542.25
7052,3387-PLKUI,13,18.8,251.25
7053,6096-EGVTU,64,24.9,1595.5
7054,3797-VTIDR,1,23.45,23.45
7055,5081-NWSUP,10,64.9,685.55
7056,2580-ATZSQ,65,61.35,3874.1
7057,8085-MSNLK,62,113.95,6891.4
7058,9691-HKOVS,55,90.15,4916.95
7059,9881-VCZEP,25,54.1,1373
7060,9526-BIHHD,1,29.7,29.7
7061,8757-TFHHJ,1,49.8,49.8
7062,4523-WXCEF,59,101.1,6039.9
7063,1468-DEFNC,64,24.4,1548.65
7064,5119-KEPFY,36,95,3440.25
7065,8364-TRMMK,3,50.65,151.3
7066,0916-KNFAJ,61,69.9,4226.7
7067,8319-QBEHW,26,39.95,1023.75
7068,3063-QFSZL,1,55.4,55.4
7069,8775-LHDJH,1,90.6,90.6
7070,9625-QNLUX,68,103.25,7074.4
7071,3097-NQYSN,2,86.85,156.35
7072,4024-CSNBY,72,94.25,6849.75
7073,7110-BDTWG,71,47.05,3263.6
7074,7493-GVFIO,57,20.55,1252.85
7075,0690-SRQID,4,19.65,67.55
7076,9605-WGJVW,1,70.2,70.2
7077,9114-DPSIA,72,81,5750
7078,4700-UBQMV,21,75.9,1549.75
7079,7711-GQBZC,71,24.7,1810.55
7080,3565-UNOCC,29,99.05,2952.85
7081,4627-MIHJH,69,110.25,7467.55
7082,9795-NREXC,64,85,5484.4
7083,8573-CGOCC,16,19.75,294.9
7084,7356-AYNJP,4,23.9,97.5
7085,9249-FXSCK,52,111.25,5916.45
7086,5493-SDRDQ,2,55.1,113.35
7087,6286-SUUWT,1,19.95,19.95
7088,4819-HJPIW,18,25.15,476.8
7089,8654-DHAOW,2,54.15,101.65
7090,5438-QMDDL,19,59.8,1130.85
7091,9812-GHVRI,40,83.85,3532.25
7092,5553-AOINX,66,104.9,6891.45
7093,1228-ZLNBX,21,75.3,1570.7
7094,4226-KKDON,8,66.65,520.95
7095,3831-YCPUO,72,109.5,7854.9
7096,7445-WMRBW,48,73.85,3581.4
7097,3308-DGHKL,69,19.3,1447.9
7098,9924-JPRMC,72,118.2,8547.15
7099,0080-EMYVY,14,51.45,727.85
7100,6218-KNUBD,6,59.45,357.6
7101,7337-CINUD,8,19.5,159.35
7102,7609-NRNCA,17,19.55,280.85
7103,0623-EJQEG,65,93.55,6069.25
7104,7153-CHRBV,57,59.3,3274.35
7105,0871-URUWO,13,102.25,1359
7106,9190-MFJLN,19,95.9,1777.9
7107,6198-PNNSZ,56,109.8,6109.65
7108,3317-VLGQT,14,78.1,1122.4
7109,4132-POCZS,52,39.9,2020.9
7110,5614-DNZCE,58,64.9,3795.45
7111,1095-JUDTC,47,95.05,4504.55
7112,3896-RCYYE,67,53.4,3579.15
7113,9638-JIQYA,2,24.9,49.7
7114,3258-SANFR,6,44.7,276.5
7115,3726-TBHQT,71,114,8175.9
7116,3190-ITQXP,46,20.25,890.35
7117,0870-VEMYL,5,53.85,259.8
7118,4833-QTJNO,67,83.85,5588.8
7119,3039-MJSLN,3,20.2,50.6
7120,0178-CIIKR,3,19.95,58
7121,5385-SUIRI,52,104.2,5568.35
7122,3982-XWFZQ,42,50.25,2203.65
7123,5774-QPLTF,50,20.35,938.95
7124,2322-VCZHZ,23,90,2024.1
7125,5010-IPEAQ,67,54.2,3623.95
7126,4009-ALQFH,25,99.5,2369.05
7127,6383-ZTSIW,39,99.1,3877.95
